text	url	keep	topics	sentiments	topics2	sentiments2	api_sentiment
The nominees for Best Picture are:    #BeingTheRicardos  #belfastmovie  #CODAfilm  #DuneMovie  #KingRichard  #LastNightInSoho  #LicoricePizza  #Spencer  #ThePowerOfTheDog  #ticktickBOOMmovie   #HCAFilmAwards #BestPicture https://t.co/4MdyC97avQ	https://twitter.com/i/web/status/1466459968014458880	1	act	p	other	p	p
The HCA Awards’ nominees for Best Actor:   Andrew Garfield, ‘Tick, Tick… BOOM!’ Benedict Cumberbatch, ‘The Power of the Dog’ Nicolas Cage, ‘Pig’ Peter Dinklage, ‘Cyrano’ Will Smith, ‘King Richard’   Read the full nominees’ list: https://t.co/pu1eZfoYhZ https://t.co/KNruIznud2	https://twitter.com/i/web/status/1466459675067572230	1	act	p			p
Will Smith in #KingRichard  Yessir ! https://t.co/tgVBJkH7v1	https://twitter.com/i/web/status/1466458897816850433	1	act	p			o
The nominees for Best Actor are:    Andrew Garfield, #ticktickBOOMmovie  Benedict Cumberbatch, #ThePowerOfTheDog  Nicolas Cage, #Pig  Peter Dinklage, #CyranoMovie  Will Smith, #KingRichard   #HCAFilmAwards #BestActor https://t.co/xwWztRxSyA	https://twitter.com/i/web/status/1466458270529294338	1	act	p			p
The fact that there's 4 Latinos in here 😍🥰 puts the biggest smile on my face...(4th director being Reinaldo Marcus Green for #KingRichard ) #HCAFilmAwards https://t.co/on5BJlDtXe	https://twitter.com/i/web/status/1466457900423933954	1	act	p			p
Ellis was great in King Richard but I haven't seen anything else yet. https://t.co/gvuOMhfMER	https://twitter.com/i/web/status/1466457043481595913	1	act	p			p
KING RICHARD https://t.co/lyl7InM5Sc	https://twitter.com/i/web/status/1466456892926951429	1	act	p			o
YASSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS ARIANA RITA AUNJANUE AND DAME DIANA YASSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS HOLY FORKING SHIRT BALLS YASSSSSSSSSSSSSSSS #WestSideStory #KingRichard #LastNightInSoho https://t.co/EMhWpWOxVp	https://twitter.com/i/web/status/1466808231699832839	1	act	p			o
Hey Jack bra!!!!  Give Will/King Richard the Oscar! 😤 Ayeee that’s wats up! The original song Be Alive by Beyoncé  is💯 % 🔥 yo! Thoughts? https://t.co/hyu8j5CcBW	https://twitter.com/i/web/status/1466621898226233348	1	act	p			p
To become #RichardWilliams in the new biopic #KingRichard, #WillSmith said he embarked on a long journey of discovering the real-life character.   https://t.co/anaj2FxbVN	https://twitter.com/i/web/status/1466619451239927816	1	act	o			o
Congratulations to our #KingRichard family on being selected for The National Board of Review Best Actor, Best Supporting Actress, and Top 10 Films of 2021! 🎾❤️ https://t.co/HkWLmsbmLL	https://twitter.com/i/web/status/1466559100586643457	1	act	p			p
National Board of Review announced their winners today….  Best supporting actor: Ciarán Hinds, Belfast Best supporting actress: Aunjanue Ellis, King Richard  Yeah to Ciarán Hinds!!! 🍀 And as much as I am cheering for Cait, Aunjanue Ellis is really good in #KingRichard	https://twitter.com/i/web/status/1466557657238491136	1	act	p			p
King Richard has been nominated for 8(!) #HCAFilmAwards 😁 #KingRichard @KingRichardFilm   1. Best Picture 2. Best Actor (Will Smith) 3. Best Supporting Actress (Aunjaune Ellis)  4. Best Cast Ensemble   1/2 https://t.co/TpQuSFMF5L	https://twitter.com/i/web/status/1466532159951282178	1	act	p			p
Anchored by career-best work from Will Smith, #KingRichard gives a mostly saintly yet captivating portrayal of the father who introduced the world to Venus and Serena Williams. Here’s my review for @ArkansasOnline https://t.co/gsuzuXyM5J	https://twitter.com/i/web/status/1466807725145399315	1	act 	p			o
When I say that there’s not a more decent, hard working, and humble person in the industry than @jonnybernthal, I mean it. His portrayal of Rick Macci in #KingRichard lights up the screen. A career best. Thoroughly enjoyed this chat &amp; bonding over growing up in the DC area! ⤵️ https://t.co/OEDdzSHjwh	https://twitter.com/i/web/status/1466487613397737472	1	act 	p			p
HBO Max: Streaming King Richard, Dune and everything else to know https://t.co/qSLqFj7bBD	https://twitter.com/i/web/status/1466911364719554564	1	ad	o			o
21finz just discovered: HBO Max: Streaming King Richard, Dune and everything else to know - https://t.co/uiqsoMfDwm https://t.co/ubdOQ4ly8D	https://twitter.com/i/web/status/1466902071861514243	1	ad	o			o
Up next in @KentWolgamott’s Movie Club: King Richard!  Watch it on HBO Max: https://t.co/pdOHjSfBha	https://twitter.com/i/web/status/1466894436709842950	1	ad	o			o
#Serena loves the Wiskey River BBQ burger but #Venus loves the Guacamole Bacon Burger, fortunately for #KingRichard both are available at #RedRobin locations around the country.  #Fixedyermovie #serenawilliams #venuswilliams #WarnerBrosPictures https://t.co/qU7hOCRL3p	https://twitter.com/i/web/status/1466881660578775049	1	ad	o			p
Some seats still avail!  You're invited to an in-person screening for fully vaccinated (with proof) &amp; masked guests:  #KingRichard  on the big screen + Q&amp;A with filmmakers &amp; cast!  Sign up &amp; *use the drop-down menu* to indicate if you have a guest.  GO: ⬇️ https://t.co/BJP1oCmvYM	https://twitter.com/i/web/status/1466871595146772483	1	ad	o			o
Tonight cinema - #KingRichard https://t.co/gyhIgzw0aN	https://twitter.com/i/web/status/1466858385073135620	1	ad	o	not_watched	o	o
You're gonna be the greatest of all time. Experience the film that critics and audiences are calling a must-see. Based on the incredible true story of Venus &amp; Serena Williams, see #KingRichard in theaters and streaming on @HBOMax* today. Get tickets now: https://t.co/PEXq8eqkUg https://t.co/mXrcdk82fC	https://twitter.com/i/web/status/1466844690590756869	1	ad	o			p
If you liked King Richard, Mississippi Free Press is doing a livestream interview with star Aunjanue Ellis in a couple of hours. Any donation gives you access. https://t.co/MyDfqFNIMz MFP is a great independent news org to support. Also, that dress.	https://twitter.com/i/web/status/1466838728576409604	1	ad	o			p
A feel-good film perfect for the holiday season. Get your tickets for King Richard at https://t.co/Yrcp7G2Jir https://t.co/ZAVI64l2IM	https://twitter.com/i/web/status/1466817773938556928	1	ad	o			p
"Install this app, Watch and download ""King Richard"" at no cost. https://t.co/xxprB5fGLN"	https://twitter.com/i/web/status/1466777862023917578	1	ad	o			n
Entering the 2nd week of its run with us.  Still ample opportunity to see Will Smith put in a terrific turn in Venus/Serena Williams biopic KING RICHARD!  SHOWTIMES Fri 3/Sat 4/Tues 7/Wed 8: 2PM, 5PM, 8PM Sun 5: 5PM, 8PM Thurs 9: 1:40, 4:40  BOX OFFICE: 01902 925225 https://t.co/5m0Vsvg8sl	https://twitter.com/i/web/status/1466770713965219841	1	ad	p			p
Avail Now! 🎉  HBO Max ( with VPN )✨  - ₱ 20 only 🔥 - Legit &amp; Premium 💫  DM (me) @thehouseofprime to avail an acc. 🤍  💸MOP: gcash  #KingRichard #HBOMax #Matrix #MatrixResurrections #DonBelle #SB19xAcerLiveItUpMV #BelleDaylightAlbumOutNow #MoneyHeist5 #BGYOxHIHatAACA2021 https://t.co/JBiISgNmZ9	https://twitter.com/i/web/status/1466759210352340997	1	ad	o			o
King Richard (2021)| PG | 2h 18mins |, The Malt Cinema, Lymington Community Centre, The Lymington Centre on Fri 3 Dec 2021 7.15PM, tickets: https://t.co/jNDddPdejK @lymingtoncentre	https://twitter.com/i/web/status/1466746580518723599	1	ad	o			o
From Today,  A BOY CALLED CHRISTMAS (PG) Christmas begins with a story of magic  KING RICHARD (12A) Venus, Serena and a plan for greatness.  GHOSTBUSTERS: AFTERLIFE (12A) You know who to call!  ENCANTO (PG) Magical House. Magical Family.  Book Now: https://t.co/tX7j4Ke8xc https://t.co/yNvQu9Fgc9	https://twitter.com/i/web/status/1466738998060195850	1	ad	o			o
Will Smith is #KingRichard in the inspiring true story of the coach, mentor, and father that brought us Venus &amp; Serena Williams. Get your tickets now and see it TODAY at Horizon! Tickets: https://t.co/QM8QNlwXGy https://t.co/60DdjyrbtZ	https://twitter.com/i/web/status/1466736252452057091	1	ad	p			p
Tune in to 11-1 Show on @LMFMRADIO today when we'll be telling @SineadBrassil about a Christmas classic back in cinemas, as well as Will Smith in KING RICHARD and THE POWER OF THE DOG on Netflix. Plus we'll give away a pair of tickets to @omniplexcinema! It's a wonderful segment! https://t.co/Q8YlH7vZ5d	https://twitter.com/i/web/status/1466727315304558596	1	ad	p			p
today   Grand opening and ribbon cutting for The Shelfie Shoppe  Movie Night at Southern Forest World-“It’s A Wonderful Life” 6 PM  Movies-Christmas with the Chosen: The Messengers, Encanto, House of Gucci, King Richard, Ghostbusters: Afterlife, Clifford the Big Red Dog, Eternals	https://twitter.com/i/web/status/1466719110176333829	1	ad	o			p
Avail Now! 🎉  HBO Max ( with VPN )✨  - ₱ 20 only 🔥 - Legit &amp; Premium 💫  DM (me) @thehouseofprime to avail an acc. 🤍  💸MOP: gcash  #KingRichard #HBOMax #MatrixResurrections #Matrix #PTD_ON_STAGE_LA_Day4 #BTSPermissionToDanceOnStageLA #IBITE #UNITEAMPH2022 https://t.co/dER5kPiuTs	https://twitter.com/i/web/status/1466648045643128835	1	ad	o			o
PSA :If you haven’t seen King Richard it a must see you can get on HBO max with your cellular service if y have whatever plan I think the promotion end on December 19 to watch King Richard on HBO max I love it	https://twitter.com/i/web/status/1466620794998456325	1	ad	p			p
Great to be back on with @JTTheBrick, this time talking Sports Movies: #KingRichard #Bruised #TheSummitOfTheGods #NationalChampions and #AmericanUnderdog. Listen to JT's show Tonight starting at 10pmET on @SIRIUSXM Ch. 82 @MadDogRadio. https://t.co/Y8ARPsKXd2	https://twitter.com/i/web/status/1466551612567134208	1	ad	o			p
Game. Set. Match. King Richard opens at #EventCinemas on January 13 🎾 https://t.co/P1XBWVXLWC	https://twitter.com/i/web/status/1466540107809243139	1	ad	o			o
Coming up just after 9 on @TheTodayShow We’ve got your first look at the new trailer for King Richard starring Will Smith, plus fresh tunes from 5SOS!	https://twitter.com/i/web/status/1466524892518490115	1	ad	o			p
🎾Episode 183👻  It’s ANOTHER double feature as we talk #KingRichard, starring #WillSmith, and #GhostbustersAfterlife, starring #PaulRudd, #FinnWolfhard, &amp; #McKennaGrace‼️  🎧 Listen, rate, review, &amp; subscribe on your favorite podcast app  https://t.co/Nf9Iad2RXB	https://twitter.com/i/web/status/1466524180308922370	1	ad	o			p
You're invited to an in-person screening with *limited seats* for fully vaccinated (with proof) &amp; masked guests:  #KingRichard on the big screen + Q&amp;A with filmmakers &amp; cast!  Sign up &amp; *use the drop-down menu* to indicate if you're bringing a guest.  GO:  https://t.co/oUfCQxcK44 https://t.co/MlCSMMPn7z	https://twitter.com/i/web/status/1466515969111728133	1	ad	p			o
"“It feels so good to be alive.” Based on the true story of Venus and Serena Williams that will inspire the world, watch the new trailer for #KingRichard, starring Will Smith and featuring ""Be Alive"" by Beyoncé. Coming to cinemas January 13. https://t.co/VccYF9dZJP"	https://twitter.com/i/web/status/1466512502552813569	1	ad	p			p
Tonight is your last chance to see #KingRichard at #LaurelhurstTheater The true story that this is based on is an incredible piece of sports history.  Screening at 3:20 and 6:30. https://t.co/Xd6OlsU32P	https://twitter.com/i/web/status/1466500668424867843	1	ad	p			p
KING RICHARD $191k Wednesday $12.01M Total (North America) #KingRichard #BoxOffice	https://twitter.com/i/web/status/1466498503031414785	0	ad	p			o
#KingRichardMovie From tomorrow  3rd - 9th Dec Based on a true story , Richard Williams is determined to write his daughters, Venus and Serena, into history. Training on Compton, California’s abandoned tennis courts  https://t.co/Dh2fl3Jyh1  #Buncrana #Inishowen https://t.co/BuoiXJY4du	https://twitter.com/i/web/status/1466494286137024517	1	ad	p			p
#KingRichard on HBO Max. 🙌🙌🙌	https://twitter.com/i/web/status/1466480965446995970	1	ad	o			o
#KingRichard  #Spencer  Dune https://t.co/FD3afY1riP	https://twitter.com/i/web/status/1466461990621118465	0	ad	o			o
Dune  No Time To Die  King Richard https://t.co/HTGHsDuIdp	https://twitter.com/i/web/status/1466461278990438404	0	ad	o			n
Richard Williams raised 2 of the most gifted athletes of all time, who would change the sport of tennis forever.  Register for your chance to win a King Richard prize pack with tickets to see @KingRichardFilm - starring Will Smith.  Details here - https://t.co/9jpL7mtKij https://t.co/ZaG33vFRDt	https://twitter.com/i/web/status/1466459837324095496	1	ad	o			p
Os indicados em Melhor Ator no 5° Hollywood Critics Association Film Awards são:  • Andrew Garfield - Tick, Tick...Boom! • Benedict Cumberbatch - The Power of The Dog • Nicolas Cage - Pig • Peter Dinklage - Cyrano • Will Smith - King Richard https://t.co/KgKeZFNTPE	https://twitter.com/i/web/status/1466458453610844163	0	ad	o			n
Now Showing: #CliffordTheBigRedDog #Encanto #Eternals #Ghostbusters: Afterlife #HouseOfGucci #KingRichard #ThePolarExpress #ResidentEvil: Welcome to Raccoon City #Venom: Let There Be Carnage https://t.co/2hnaA4DDwu	https://twitter.com/i/web/status/1466829716695007238	1	ad	o			p
Now Showing: #CliffordTheBigRedDog #Encanto #Eternals #Ghostbusters: Afterlife #HouseOfGucci #KingRichard #ThePolarExpress #ResidentEvil: Welcome to Raccoon City #Venom: Let There Be Carnage https://t.co/INDKb0MAsq	https://twitter.com/i/web/status/1466829716091023365	1	ad	o			p
Now Showing: #CliffordTheBigRedDog #Encanto #Eternals #Ghostbusters: Afterlife #HouseOfGucci #KingRichard #NoTimeToDie #ThePolarExpress #ResidentEvil: Welcome to Raccoon City https://t.co/VsjmgyXKWj	https://twitter.com/i/web/status/1466829715893891079	1	ad	o			p
BIG MFP event today! Aunjanue Ellis, who starred in #KingRichard is an Emmy nominee, is joining @kimberlydgriffi and @DonnerKay  for a donor event today at 4 p.m. central. Check your email for a link if you donated, or give at https://t.co/8T6NS5DvoA by 3:30 to receive an invite! https://t.co/mp8ZiRGNrm	https://twitter.com/i/web/status/1466810770512125954	1	ad	o			p
