text	url	topics	sentiments	topics2	sentiments2
rt hcacritics the nominees for best picture are    beingthericardos  belfastmovie  codafilm  dunemovie  kingrichard  lastnightinsoho  licoricepizza  spencer  thepowerofthedog  ticktickboommovie   hcafilmawards bestpicture 	https://twitter.com/i/web/status/1466490271101861889				
nbr winners    film licorice pizza director paul thomas anderson licorice pizza actor will smith king richard actress rachel zegler west side story supp actor ciarn hinds belfast supp actress aunjanue ellis king richard o screenplay a hero a screenplay macbeth	https://twitter.com/i/web/status/1466490236146315266				
will smith played the hell out of king richard	https://twitter.com/i/web/status/1466490118940901377				
watching king richard is giving me a lot of squirmish feelings because how is a grown ass man gonna be beaten up by kids ew	https://twitter.com/i/web/status/1466490099672227859				
not a big movie person but i actually wanna see king richard	https://twitter.com/i/web/status/1466490094030893064				
king richard was really good to me	https://twitter.com/i/web/status/1466489838455205893				
national board of review top 10  winner licorice pizza top films in alphabetical order belfast dont look up dune king richard the last duel nightmare alley red rocket the tragedy of macbeth west side story	https://twitter.com/i/web/status/1466489703725768707				
king richard 2021 close your eyes imagine an against all odds heartwarming slightly comedic telling of the williams sisters early life focussed on their dad amp starring will smith this movie is exactly what you just imagined no more and crucially no less  	https://twitter.com/i/web/status/1466489594099212293				
best supporting actor ciarn hinds belfast  best supporting actress aunjanue ellis king richard	https://twitter.com/i/web/status/1466489349646819328				
nbr best film licorice pizza  best director paul thomas anderson licorice pizza  best actor will smith king richard  best actress rachel zegler west side story	https://twitter.com/i/web/status/1466489173028872195				
king richard was excellent one of my favourite films this year terrific performances from all but i especially liked the actresses playing the young williams sisters uplifting story of belief and determination to succeed and then some against all the odds 	https://twitter.com/i/web/status/1466488977691746306				
king richard great movie 	https://twitter.com/i/web/status/1466488182522920964				
after watching king richard how can i respect djokovic old man vicario tactics merchant	https://twitter.com/i/web/status/1466488006697754626				
im on my 4th glass of wine while watching king richard now im an emotional wreck 	https://twitter.com/i/web/status/1466487970182148096				
los nominados a los premios hcafilmawards a mejor actor andrew garfield tick tick boom  benedict cumberbatch the power of the dog  nicolas cage pig  peter dinklage cyrano will smith kingrichard 	https://twitter.com/i/web/status/1466487727189278724				
la nbrfilm anuncia sus premios licorice pizza de paul thomas anderson es escogida como la mejor pelcula del 2021  top 10  belfast dont look up dune king richard the last duel nightmare alley red rocket the tragedy of macbeth west side story  	https://twitter.com/i/web/status/1466487690233356292				
when i say that theres not a more decent hard working and humble person in the industry than jonnybernthal i mean it his portrayal of rick macci in kingrichard lights up the screen a career best thoroughly enjoyed this chat amp bonding over growing up in the dc area  	https://twitter.com/i/web/status/1466487613397737472				
king richard was a really good movie	https://twitter.com/i/web/status/1466487578496962561				
los nominados a los premios hcafilmawards nominados a mejor guion original aaron sorkin being the ricardos edgar wright and krysty wilsoncairns lastnightinsoho   fran kranz mass  kenneth branagh belfast  zach baylin kingrichard 	https://twitter.com/i/web/status/1466486716886355981				
king richard was a good movie	https://twitter.com/i/web/status/1466485193586401291				
andrew garfield ticktickboommovie  benedict cumberbatch thepowerofthedog  nicolas cage pig  peter dinklage cyranomovie  will smith kingrichard	https://twitter.com/i/web/status/1466485165228630018				
finally seeing belfast amp king richard in theaters this week power of the dog is next to line up 	https://twitter.com/i/web/status/1466484908474478592				
come through ruth negga amp aunjanue ellis passingnetflix kingrichard  	https://twitter.com/i/web/status/1466484865113595905				
1 king richard   2 shangchi and the legend of the ten rings   3 raya and the last dragon  	https://twitter.com/i/web/status/1466484015246966785				
seated for king richard	https://twitter.com/i/web/status/1466483837974855680				
belfast king richard and dune are definitely my frontrunners for best director and best picture this award seasons im glad for any of them winning	https://twitter.com/i/web/status/1466483700942753797				
the most strongest the most powerful the most dangerous creature is a woman who knows how to think  king richard	https://twitter.com/i/web/status/1466482872274063360				
will smith is amazing in kingrichard and this damn be alive beyonce original is my fav beyonce song to date hustlepersonified lift my head with pride 	https://twitter.com/i/web/status/1466482454642905090				
rt hcacritics the nominees for best actor are    andrew garfield ticktickboommovie  benedict cumberbatch thepowerofthedog  nicolas cage pig  peter dinklage cyranomovie  will smith kingrichard   hcafilmawards bestactor 	https://twitter.com/i/web/status/1466481783948693507				
rt hcacritics the nominees for best supporting actress are    ariana debose westsidestory aunjanue ellis kingrichard  caitriona balfe belfast  marlee matlin codafilm  ruth negga passingnetflix   hcafilmawards bestsupportingactress 	https://twitter.com/i/web/status/1466481592281579527				
lemme finish watching king richard	https://twitter.com/i/web/status/1466481379852656645				
the most strongest the most powerful the most dangerous creature on this whole earth is a woman who knows how to think aint nothing she cant do  richard williams king richard  via moviequotesmore	https://twitter.com/i/web/status/1466481077594300417				
kingrichard on hbo max 	https://twitter.com/i/web/status/1466480965446995970				
zack snyders justice league dune king richard 	https://twitter.com/i/web/status/1466480840297402374				
king richard is a oscar worthy movie it was so good	https://twitter.com/i/web/status/1466479795139710986				
king richard could win it all 	https://twitter.com/i/web/status/1466479691506798603				
king richard was good but i cant wait to the movie they make about this guy 	https://twitter.com/i/web/status/1466479586754060291				
will smith in king richard is predicted to win the oscar for best actor by the biggest amp most accurate predictors aka gold derby 	https://twitter.com/i/web/status/1466477445046054914				
 pulsechain king better than your king  richard heart  crypto gem hex pulse pulsechain pulseswap  paymeinbitcoin bitcoin 	https://twitter.com/i/web/status/1466476602909462532				
king richard was dope 	https://twitter.com/i/web/status/1466476567924772870				
finally watching king richard	https://twitter.com/i/web/status/1466476512857763850				
being the ricardos  belfast coda dune king richard last night in soho licorice pizza the power of the dog spencer tick tickboom  a lot of work to do por aqui 	https://twitter.com/i/web/status/1466475908244643848				
king richard was a great watch i love it	https://twitter.com/i/web/status/1466475098215432199				
where did you watch king richard 	https://twitter.com/i/web/status/1466475025662423047				
king richard got a nom and the last duel didnt 	https://twitter.com/i/web/status/1466474319828115470				
dune belfast coda y king richard lideran las nominaciones a los hollywood critics association awards 2021 hcafilmawards   	https://twitter.com/i/web/status/1466474021814521864				
i really do hope king richard wins best screenplay the writing was outstanding	https://twitter.com/i/web/status/1466473850846294022				
damn kingrichard is eating these awards	https://twitter.com/i/web/status/1466473544418738186				
with radiohannah tretalkradio give king richard true story of williams sisters father   910 house of gucci from ridley scott had bad make up music dialogue etc 110 for the fabulous cabaret londons playhouse theatre becomes berlins kit kat club 	https://twitter.com/i/web/status/1466473533152940039				
belfast king richard dune coda and tick tick boom were the contenders that really dominated here 	https://twitter.com/i/web/status/1466473290327863300				
king richard is a must see movie	https://twitter.com/i/web/status/1466473235973914631				
king richard raya and the last dragon zack snyders justice league 	https://twitter.com/i/web/status/1466472304372862979				
my dumb ass keeps seeing king richard and thinking of like the green knight or king arthur or some british king  but its richard father of two badass queens sounds like a movie ill cry to later 	https://twitter.com/i/web/status/1466472226560126987				
film review king richard an impossible story of family love and determination  	https://twitter.com/i/web/status/1466471617777659908				
heres a roundup of the months most noteworthy movies and tv shows as covered by the wall street journals critics 	https://twitter.com/i/web/status/1466470984622485519				
i can see king richard being a big winner in the current season smith is due some awards recognition and it ticks a lot of boxes 	https://twitter.com/i/web/status/1466470448477188096				
will smith kingrichard 	https://twitter.com/i/web/status/1466470162815668226				
kingrichard great l revealing movie  will smith deserves the best actor oscar for this performance 	https://twitter.com/i/web/status/1466470013133541380				
youll notice in my reviews i pay a lot of attention to story structure and tone my two cents  beingthericardos and kingrichard both are great well structured tonally consistent films that feel the perfect length no dragging or rushing exceptional pacing solid noms 	https://twitter.com/i/web/status/1466469727002411017				
houseofgucci amp kingrichard double feature inatheater 	https://twitter.com/i/web/status/1466469565622374407				
great movie  kingrichard	https://twitter.com/i/web/status/1466469425134112777				
watched king richard last night wished i carried on playing tennis 	https://twitter.com/i/web/status/1466469277280657417				
oh look at thatdammmmm tennis juniortennis fitness tenniskids wta kingrichard usta speed training girlpower sports athlete 	https://twitter.com/i/web/status/1466468733183041536				
indicados a melhor filme pela hollywood critics association  being the ricardos belfast coda dune king richard last night in soho licorice pizza the power of the dog spencer tick tickboom  duna lidera com 10 indicaes belfast e coda tm 8	https://twitter.com/i/web/status/1466468715868962820				
jon bernthal talks king richard how to reboot the punisher amp what makes a great coach the fourth wall podcast  	https://twitter.com/i/web/status/1466468239156858887				
i ran in the room and cried king richard actor details her first meeting with serena williams 	https://twitter.com/i/web/status/1466468103848710149				
2021 movies i want to watch 1 the green knight 2 the last duel 3 belfast 4 the power of the dog 5 spencer 6 king richard 7 west side story 8 cmon cmon 9 the humans 10 licore pizza 11 pig 12 coda 13 mass 14 the french dispact and 15 titane	https://twitter.com/i/web/status/1466467856611164177				
listen  kingrichardfilm director reinaldo marcus green on helming the hbo  film and where he sees his career going from here 	https://twitter.com/i/web/status/1466467742052200456				
its a tragic story but still to not mention them is odd kingrichard	https://twitter.com/i/web/status/1466467687371055112				
the biopic king richard follows the determination of richard williams to make his daughters tennis champions with a clear vision and detailed plan he writes them into history what can we learn about king richards formula join dr randi at 8pm et to find out ladynomics 	https://twitter.com/i/web/status/1466467437684183049				
of these ive only seen dune king richard belfast and last night in soho right now rooting for dune 	https://twitter.com/i/web/status/1466467434966175755				
why did they not include there siblings kingrichard	https://twitter.com/i/web/status/1466467375184850948				
king richard is a really good moviedefinitely recommend checking it out	https://twitter.com/i/web/status/1466467008564936705				
king richard is def on my top 5 i cried so much	https://twitter.com/i/web/status/1466466808437870603				
nbr predix  pic dune director campion acting garfield  cruz  smitmcphee  negga original licorice pizza adapted the lost daughter  top 10 being the ricardos belfast cmon cmon in the heights king richard licorice pizza power of the dog spencer tick tick wss	https://twitter.com/i/web/status/1466466757032435716				
getting set for nbr heres my guess on their t10 films  dune king richard the power of the dog spencer west side story nightmare alley licorice pizza belfast the tragedy of macbeth the french dispatch	https://twitter.com/i/web/status/1466466512152285191	other	o		
i thoroughly enjoyed this king richard movie  serena and venus really did a thing with this one detailing the importance of their father in their successful careers   kingrichard	https://twitter.com/i/web/status/1466466026007240705	rev 	p	act	p
beste films van 2021  1 eternals 2 shang chi 3 black widow 4 the suicide squad 5 spiderman no way home  slechtste films van 2021  1 the french dispatch 2 spencer 3 last night in soho 4 cmon cmon 5 the green knight 6 pig 7 dune 8 king richard 9 licorice pizza	https://twitter.com/i/web/status/1466465303160885250	rev	o		
king richard was a great movie 	https://twitter.com/i/web/status/1466465014273953796	rev	p		
king richard was sooo good i almost cried you guys 	https://twitter.com/i/web/status/1466464669074440192	rev	p		
netflix compre imediatamente o filme king richard	https://twitter.com/i/web/status/1466464623541075971	other	o		
netflix read the room on king richard talked to many sag voters theyre nuts about andrew dont underestimate his winpotential if this one makes sag ensemble 	https://twitter.com/i/web/status/1466464402333487104	other	o		
need a nap now but we said we was gon go home and watch king richard   look like king richard gon be watching me lmao	https://twitter.com/i/web/status/1466464346322657282	other	o		
if i had a daughter i would take her to see dat king richard movie	https://twitter.com/i/web/status/1466464294812504068	other	p		
 indicados ao hca awards de melhor filme  being the ricardos belfast coda dune king richard last night in soho licorice pizza spencer the power of the dog tick tickboom 	https://twitter.com/i/web/status/1466464271534022657	other	o		
en iyi erkek oyuncu dalnda hca film awards adaylar  andrew garfield  tick tickboom  benedict cumberbatch  the power of the dog  nicolas cage  pig peter dinklage  cyrano will smith  king richard 	https://twitter.com/i/web/status/1466464237274939392	other	o		
you didnt watch king richard huh 	https://twitter.com/i/web/status/1466464072355008512	other	o		
king richard is a good good movie definitely worth a watch 	https://twitter.com/i/web/status/1466463905253834753	rev	p		
will smith had his thot shorts on in king richard	https://twitter.com/i/web/status/1466463832767930371	sce	o		
saiu a lista dos indicados em melhor filme no hca film awards confira   being the ricardos  belfast  coda  dune  king richard  last night in soho  licorice pizza  spencer  the power of the dog  tick tickboom 	https://twitter.com/i/web/status/1466463824073138181	other	o		
new episode of 2twotones know your worth  me and tonylee_ discuss silksonic bjws2 by armondwakeup and taelor_gray iamsummerwalkers stilloverit and kingrichard   listen here   	https://twitter.com/i/web/status/1466463493918531592	act	p	ad	p
the hca awards nominees for best picture  being the ricardos belfast coda dune king richard last night in soho licorice pizza spencer the power of the dog tick tickboom  read the full nominees list  	https://twitter.com/i/web/status/1466463318441447427	act	p		
you cant live your dreams through your kids well bitch call me king richard cause malia is a fighterrr 	https://twitter.com/i/web/status/1466463194101264393	other	o		
filmes ou lineup de lollapalooza   being the ricardos  belfast  coda  dune  king richard  last night in soho  licorice pizza  spencer  the power of the dog  tick tickboom 	https://twitter.com/i/web/status/1466462431736127496	other	o		
king richard was a fantastic movie its about how serena williams and venus williams became world champions 	https://twitter.com/i/web/status/1466462154446426117	rev	p		
aunjanue ellis was incredible as brandi williams in kingrichard she deserves hcafilmawards 	https://twitter.com/i/web/status/1466462109194141707	act	p		
saiu a lista dos indicados em melhor ator no hca film awards confira   andrew garfield por tick tick boom   benedict cumberbatch por the power of the dog  nicolas cage por pig  peter dinklage por cyrano  will smith por king richard 	https://twitter.com/i/web/status/1466462077548122112	other	o		
kingrichard  spencer  dune 	https://twitter.com/i/web/status/1466461990621118465	ad	o		
cant decide between spencer tick tick boom or king richard 	https://twitter.com/i/web/status/1466461978189344769	other	o		
indicados ao hollywood critics association de melhor filme    being the ricardos   belfast  coda   dune  king richard   last night in soho   licorice pizza   spencer   the power of the dog   tick tick boom 	https://twitter.com/i/web/status/1466461691575681030	other	o		
king richard was very very good	https://twitter.com/i/web/status/1466461390424657920	rev	p		
dune  no time to die  king richard 	https://twitter.com/i/web/status/1466461278990438404	ad	o		
in a new update nextbestpicture maintains beyonces be alive from kingrichard  as a frontrunner in the oscars best original song category  11 of 12 next best picture critics vote for be alive as frontrunner 	https://twitter.com/i/web/status/1466461215828459523	act	p		
cmon king richard 	https://twitter.com/i/web/status/1466461186107531268	act	p		
the hca film awards nominees for best picture  beingthericardos  belfastmovie  codafilm  dunemovie  kingrichard   lastnightinsoho   licoricepizza  spencer   thepowerofthedog  ticktickboommovie 	https://twitter.com/i/web/status/1466461108844199936	act	p		
we are back   esta noche a las 6 pm  twitchyoutubefb live  criticologos live  donde hablaremos de rednotice netflix movie review ghostbustersafterlife movie review kingrichard  movie review amp new spidermannowayhome  way home movie trailer 	https://twitter.com/i/web/status/1466460735760912390	other	o		
king richard was a dope film they couldve gave us another 45 mins tho 	https://twitter.com/i/web/status/1466460448476307456	rev	p		
os indicados em melhor filme no 5 hollywood critics association film awards so   being the ricardos  belfast  coda  dune  king richard  last night in soho  licorice pizza  spencer  the power of the dog  tick tickboom 	https://twitter.com/i/web/status/1466460266300940296	other	o		
hearing so many great things about king richard would love to watch but dont think ill make it through the end 	https://twitter.com/i/web/status/1466460265847873537	rev	p	other	p
the hca film awards nominees for best actor   andrew garfield ticktickboommovie  benedict cumberbatch thepowerofthedog  nicolas cage pig  peter dinklage cyranomovie  will smith kingrichard 	https://twitter.com/i/web/status/1466460239780188160	act	p		
the nominees for best picture are    beingthericardos  belfastmovie  codafilm  dunemovie  kingrichard  lastnightinsoho  licoricepizza  spencer  thepowerofthedog  ticktickboommovie   hcafilmawards bestpicture 	https://twitter.com/i/web/status/1466459968014458880	act	p	other	p
watching king richard tonight kinda excited	https://twitter.com/i/web/status/1466459906714873860	other	p		
richard williams raised 2 of the most gifted athletes of all time who would change the sport of tennis forever  register for your chance to win a king richard prize pack with tickets to see kingrichardfilm  starring will smith  details here   	https://twitter.com/i/web/status/1466459837324095496	ad	o		
the hca awards nominees for best actor   andrew garfield tick tick boom benedict cumberbatch the power of the dog nicolas cage pig peter dinklage cyrano will smith king richard   read the full nominees list  	https://twitter.com/i/web/status/1466459675067572230	act	p		
little upset thateven though it doesnt qualify darthamin didnt give a phobe or phile ass onass off or a golden dumpster for king richard on todays big suey 	https://twitter.com/i/web/status/1466459099579756554	other	o		
will smith in kingrichard  yessir  	https://twitter.com/i/web/status/1466458897816850433	act	p		
king richard is a solid movie	https://twitter.com/i/web/status/1466458894574698501	rev	p		
my son got a game tonite im like king richard just go out there and have fun	https://twitter.com/i/web/status/1466458837288988672	ten	p		
havent decided if its my film of the year yet but nearly every scene in kingrichard where smith and the kids are together particularly the scene in the locker room after the final match where he explains how proud he is of his little girl 	https://twitter.com/i/web/status/1466458768229736453	sce	p		
king richard was good like	https://twitter.com/i/web/status/1466458749481144322	rev	p		
os indicados em melhor ator no 5 hollywood critics association film awards so   andrew garfield  tick tickboom  benedict cumberbatch  the power of the dog  nicolas cage  pig  peter dinklage  cyrano  will smith  king richard 	https://twitter.com/i/web/status/1466458453610844163	ad	o		
ep36  for watchclosely the future of starwars plus our spidermannowayhome theories  listen nowgtgt   also discuss superpets belair pamandtommy halo thebatman hawkeye kingrichard 	https://twitter.com/i/web/status/1466458389676969991	ad	o		
the nominees for best actor are    andrew garfield ticktickboommovie  benedict cumberbatch thepowerofthedog  nicolas cage pig  peter dinklage cyranomovie  will smith kingrichard   hcafilmawards bestactor 	https://twitter.com/i/web/status/1466458270529294338	act	p		
the fact that theres 4 latinos in here  puts the biggest smile on my face4th director being reinaldo marcus green for kingrichard  hcafilmawards 	https://twitter.com/i/web/status/1466457900423933954	act	p		
saiu a lista das indicadas em melhor atriz coadjuvante no hca film awards confira   ariana debose por west side story  aunjanue ellis por king richard  caitriona balfe por belfast  marlee matlin por coda  ruth negga por passing 	https://twitter.com/i/web/status/1466457272993947654	other	o		
before project mbappe there was king richard williams	https://twitter.com/i/web/status/1466457122821001222	other	o		
ellis was great in king richard but i havent seen anything else yet 	https://twitter.com/i/web/status/1466457043481595913	act	p		
king richard 	https://twitter.com/i/web/status/1466456892926951429	act	p		
game set match kingrichard is a smash and one of the best films of the year  my review below 	https://twitter.com/i/web/status/1466456876674129920	rev	p		
